Rx-MLS,DA3-4-5-6-MLS,DA4-5-1-2-MLS,DA4-5-6-7-MLS,DA9-10-11-14-MLS,DA9-10-11-12-MLS,DA1-5-6-7-MLS,DA1-12-11-14-MLS,DA1-5-4-20-MLS,DA6-5-4-20-MLS,BA1-2-3-MLS,BA3-4-20-MLS,BA1-5-4-MLS,BA5-4-20-MLS,BA5-6-7-MLS,BA7-6-22-MLS,BA10-11-12-MLS,BA10-11-14-MLS,BA1-12-11-MLS,BA5-1-12-MLS,NB1-12-MLS,NB7-12-MLS,BL1-2-MLS,BL5-6-MLS,BL6-7-MLS,BL11-12-MLS,BL4-20-MLS,BL4-19-MLS,BL6-22-MLS,BL10-15-MLS,HOMO-MLS,LUMO-MLS,DM-MLS,q1-MLS,q2-MLS,q3-MLS,q4-MLS,q5-MLS,q6-MLS,q7-MLS,q8-MLS,q9-MLS,q10-MLS,q11-MLS,q12-MLS,q13-MLS,q14-MLS,q15-MLS,q19-MLS,q20-MLS,q22-MLS,NMR1-MLS,NMR2-MLS,NMR3-MLS,NMR4-MLS,NMR5-MLS,NMR6-MLS,NMR7-MLS,NMR8-MLS,NMR9-MLS,NMR10-MLS,NMR11-MLS,NMR12-MLS,NMR13-MLS,NMR14-MLS,NMR15-MLS,NMR19-MLS,NMR20-MLS,NMR22-MLS,L-R14-MLS,B1-R14-MLS,B5-R14-MLS,L-R15-MLS,B1-R15-MLS,B5-R15-MLS,VF(C6=O7)-MLS,VI(C6=O7)-MLS,VF(C9=O13)-MLS,VI(C9=O13)-MLS,VF(C11-H12)-MLS,VI(C11-H12)-MLS,L-Y-MLS,B1-Y-MLS,B5-Y-MLS,L-X-MLS,B1-X-MLS,B5-X-MLS,L-R16-MLS,B1-R16-MLS,B5-R16-MLS,BV-MLS,BV-SW-MLS,BV-NW-MLS,BV-NE-MLS,BV-SE-MLS,Area-MLS,Volume-MLS,PSA-MLS,Ovality-MLS,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Ry-MC,Volume-MC,PSA-MC,Ovality-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,NMR7-CP,q1-CP,q2-CP,q6-CP,Area-CP,Volume-CP,PSA-CP,Ovality-CP,Rx-B,Ry-B,Rz-B,DM-B,HOMO-B,LUMO-B,Area-B,Volume-B,PSA-B,Ovality-B,q(Ag)-A,Rx-A,Ry-A,Rz-A,HOMO-A,LUMO-A,DM-A,Area-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,T (?C),DC(Solvent),%ee
0.25841,136.5614847,25.30977763,174.0418225,139.8643796,18.48099642,2.472058203,100.7843981,95.55907221,92.28976302,109.7201453,115.7397098,114.2800433,115.4400826,122.20341,118.4634833,126.7468077,117.6453347,106.0727581,90.34551067,1.896136964,2.257002273,2.080548519,1.342490913,1.256235313,1.116662791,1.544394219,1.09575757,1.525311963,1.084809807,-0.20914,-0.07734,12.2609,0.60542,-0.4282,-0.26123,-0.07965,-0.61049,0.6891,-0.7515,-0.72614,0.84021,-0.36112,-0.50182,0.25343,-0.71124,0.28199,0.28833,0.26667,-0.46731,-0.77881,-535.7704,189.2365,121.4595,124.2827,117.1502,24.0385,-12.6259,124.7592,18.0083,168.4448,208.4288,32.5264,-47.7593,32.9635,30.058,27.6821,158.17,169.3819,4.3,1.58,7.26,2.97,1.5,2.03,1608.16,901.4884,1695.72,1034.323,2786.09,58.0507,3.38,1.82,3.12,2.71,1.03,1.9,2,1,1,43.8,19.9,68.8,59.2,27.3,379.85,363.9,41.206,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,82
0.25143,150.5254822,36.1530189,175.0300243,143.4770415,14.08198716,5.90759627,97.59812025,102.3366319,87.76592297,103.0021335,109.8492132,113.3878458,112.9176516,121.9150743,119.0243891,125.6068229,117.306592,100.9433786,93.67012525,1.939930788,2.432701253,2.080200272,1.339933441,1.256600504,1.11256627,1.562301517,1.095198477,1.523171565,1.086194651,-0.20996,-0.07705,10.9908,0.602,-0.41914,-0.26476,-0.07207,-0.60449,0.69094,-0.75112,-0.72547,0.83767,-0.35874,-0.52215,0.26598,-0.70788,0.28202,0.28889,0.26127,-0.48067,-0.77751,-543.816,192.6059,125.932,130.0959,121.3741,23.2077,-11.0112,140.3839,19.8314,170.6007,212.4168,31.7542,-46.4082,32.4949,30.0972,27.7192,154.0567,168.4723,5.35,1.56,8.18,2.97,1.5,2.03,1607.65,926.5445,1700.54,985.7126,2857.43,23.5083,3.38,1.82,3.12,2.71,1.03,1.9,2,1,1,41,15.5,65.4,55.4,27.6,392.04,372.41,48.327,1.57,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,86
0.23497,142.5002762,39.2859371,179.0607082,141.1658234,17.28833803,2.445751345,100.4566629,86.30577406,92.33045837,108.6765152,112.5432991,112.1430975,112.6166948,121.8580721,119.1174437,126.3976648,117.7577566,104.7055198,90.6628025,1.897382901,2.333682879,2.08389605,1.341295628,1.254938412,1.116268671,1.556672947,1.094174895,1.523789237,1.08522203,-0.21213,-0.07766,10.5603,0.59613,-0.42681,-0.26548,-0.06837,-0.60952,0.69485,-0.74733,-0.7245,0.83931,-0.35992,-0.51142,0.25917,-0.71015,0.28048,0.28922,0.27029,-0.49035,-0.77887,-526.8088,189.5798,123.1873,125.9647,119.8974,23.9921,-11.8643,128,18.599,168.7377,208.883,31.8052,-47.9294,32.0559,29.8541,27.5377,160.3423,169.2761,5.01,1.55,5.93,2.97,1.5,2.03,1613.09,946.5943,1698.12,1000.8912,2804.86,40.0873,3.38,1.82,3.12,2.71,1.03,1.9,2,1,1,44.7,20.2,67.6,64.3,26.5,370.07,354.4,41.53,1.53,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,92
0.1508,137.402903,39.72904714,172.5729492,142.3675268,15.52197377,13.54302067,96.28962544,101.3882562,97.97120265,101.9025612,111.8225528,111.9414341,113.1934661,121.6690895,119.2501193,125.1842202,117.1484385,98.03871067,92.5232897,1.957542875,2.512530035,2.084210374,1.341121439,1.256608551,1.11164836,1.564915573,1.093443153,1.522533828,1.085254605,-0.21211,-0.07565,11.6418,0.58992,-0.42411,-0.26219,-0.06922,-0.60228,0.69411,-0.74837,-0.72769,0.83588,-0.35643,-0.53064,0.27141,-0.70737,0.28194,0.29124,0.26131,-0.48451,-0.77539,-536.0036,193.2794,127.1999,129.4115,123.4839,20.9452,-9.943,139.8071,19.6095,167.8623,217.1745,31.5764,-50.1887,33.038,29.668,28.2162,162.0725,168.8194,4.99,2.17,7.2,2.97,1.5,2.03,1604,880.142,1698.32,994.4671,2857.6,21.9218,3.38,1.82,3.12,2.71,1.03,1.9,2,1,1,46.3,15,69.5,73.3,27.6,493.66,508.86,42.192,1.6,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,90
0.23857,150.3623506,35.7511564,173.9910943,143.1991076,15.49346974,6.296119894,95.30076366,103.5161812,87.95455263,102.4989225,109.7487237,113.4433727,113.2456143,121.8572186,119.0565892,125.0378018,117.7792972,98.15281525,92.5126921,1.961554584,2.414743755,2.081627308,1.34025751,1.256500686,1.111963555,1.563936276,1.094656637,1.523216111,1.086135104,-0.20832,-0.07602,12.1589,0.59725,-0.42053,-0.26475,-0.07103,-0.60598,0.69188,-0.74969,-0.72153,0.83837,-0.35655,-0.53198,0.27154,-0.70797,0.2817,0.29158,0.26208,-0.48333,-0.77743,-544.1064,192.9454,124.969,130.2381,122.2455,23.0063,-13.0285,134.6692,20.1604,170.2477,216.7639,32.0625,-46.1262,33.5951,32.2979,27.5999,153.4105,168.3706,5.05,1.55,8.33,2.97,1.5,2.03,1606.72,880.2276,1702.01,978.3651,2860.29,27.0251,3.38,1.82,3.12,2.71,1.03,1.9,2,1,1,41.8,14.8,65.7,58.9,27.7,405.46,396.42,41.393,1.55,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,82
0.21185,147.6938428,34.91603272,172.3613899,144.0050037,13.9763405,9.192546464,96.10811835,106.288165,89.51134942,102.2016125,110.7037454,113.5455512,113.1156867,121.7696591,118.924322,125.2015253,117.4771464,98.05513466,92.37786867,1.977424694,2.404497458,2.079886604,1.341755399,1.256572555,1.110469468,1.559900367,1.095120848,1.523496612,1.086407906,-0.20911,-0.07653,12.0426,0.60411,-0.41798,-0.2647,-0.07071,-0.60484,0.69114,-0.74814,-0.72076,0.83767,-0.3596,-0.53297,0.27296,-0.70732,0.28088,0.29246,0.26128,-0.48466,-0.77771,-547.3557,193.163,126.3162,129.1806,123.0396,21.9676,-17.7662,136.3527,20.3615,170.115,213.3619,31.0269,-44.8394,32.3666,29.9705,27.4983,158.3668,168.2396,5.09,1.57,6.96,2.97,1.5,2.03,1605.03,907.8975,1702.45,999.2169,2887.07,27.3991,3.38,1.82,3.12,2.71,1.03,1.9,2,1,1,40.1,15.2,61.5,56.3,27.6,409.01,396.35,41.361,1.57,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20,1.5,1.5,16,80,16.777,90
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,12.1830876,3.2104004,2.5409117,7.2247,-0.2532,-0.02158,82.46,56.3,48.175,1.16,0.77483,11.70261,1.45024,1.30077,-0.23556,-0.07349,4.7036,97.19,69.71,27.931,1.19,20,1.5,3,24,80,16.777,88
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.77483,11.70261,1.45024,1.30077,-0.23556,-0.07349,4.7036,97.19,69.71,27.931,1.19,20,1.5,3,24,80,16.777,86
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,11.5553756,1.86672,1.6234251,8.368,-0.22895,-0.0205,106.98,78.57,27.094,1.21,0.77483,11.70261,1.45024,1.30077,-0.23556,-0.07349,4.7036,97.19,69.71,27.931,1.19,20,1.5,3,24,80,16.777,92
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,12.1015104,1.9250928,1.6609123,9.5729,-0.23984,-0.02241,95.19,67.09,47.432,1.19,0.77483,11.70261,1.45024,1.30077,-0.23556,-0.07349,4.7036,97.19,69.71,27.931,1.19,20,1.5,3,24,80,16.777,90
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,4.4100711,0.9139866,0.7577829,12.1289,-0.1771,-0.02264,116.05,83.65,38.284,1.25,0.77483,11.70261,1.45024,1.30077,-0.23556,-0.07349,4.7036,97.19,69.71,27.931,1.19,20,1.5,3,24,80,16.777,86
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.4711,-0.24419,-0.0529,3.40459,1.395758783,1.395902444,2.154640103,49.4615,60.7543,60.6024,45.0972,-0.18637,-0.25297,-0.25298,195.67,172.91,20.079,1.3,0.8601877,0.8336347,0.5197132,12.9123,-0.18416,-0.0256,157.89,116.29,62.173,1.37,0.77483,11.70261,1.45024,1.30077,-0.23556,-0.07349,4.7036,97.19,69.71,27.931,1.19,20,1.5,3,24,80,16.777,82
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,46.1174,-0.20895,-0.25249,-0.25274,162.71,143.04,0,1.23,12.1830876,3.2104004,2.5409117,7.2247,-0.2532,-0.02158,82.46,56.3,48.175,1.16,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20,1.5,2,24,80,16.777,92
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,46.1174,-0.20895,-0.25249,-0.25274,162.71,143.04,0,1.23,6.0219779,1.9126339,1.4522648,10.1662,-0.20732,-0.02413,91.37,62.39,40.332,1.2,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20,1.5,2,24,80,16.777,94
0.26271,148.4489033,34.39977267,172.6750702,143.5451868,14.49173851,8.965591998,95.66278698,105.6779011,89.63019781,102.5260328,109.8376037,113.6091171,113.2299344,121.8166368,118.9551055,125.1622925,117.5078199,98.09189206,92.31543903,1.976234264,2.411543117,2.079591692,1.341133927,1.256536567,1.110922351,1.55891302,1.095018245,1.522868036,1.086485424,-0.2129,-0.07666,12.1919,0.60232,-0.41835,-0.26572,-0.0719,-0.60507,0.69139,-0.74874,-0.72097,0.8376,-0.35999,-0.5323,0.27186,-0.70714,0.2816,0.29258,0.26156,-0.48285,-0.77779,-545.5873,193.6197,126.454,130.6457,123.7355,22.2422,-15.2893,135.2172,20.1585,170.2262,214.0925,31.4401,-45.0505,32.5826,30.1026,27.6702,153.7865,168.2746,4.83,1.56,6.01,2.97,1.5,2.03,1606.25,878.5407,1701.05,1012.5983,2889.39,28.4015,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39.4,14.6,61.8,53.4,27.9,366.94,345.66,41.45,1.54,-0.25089,-0.10865,0,6.15737,0.60887,123.19,54.714,1.35,0.74907,2.9017,-0.23066,-0.03108,5.49795,1.39245,1.394990094,2.163257702,61.5662,61.5965,61.6134,46.1174,-0.20895,-0.25249,-0.25274,162.71,143.04,0,1.23,4.4100711,0.9139866,0.7577829,12.1289,-0.1771,-0.02264,116.05,83.65,38.284,1.25,0.79875,4.46774,0.38892,0.35777,-0.203,-0.07991,8.3156,97.67,66.44,40.427,1.23,20,1.5,2,24,80,16.777,92
0.25938,147.713381,32.69353112,172.3946236,143.4056134,15.37037616,11.16824753,97.63720231,107.6124465,90.23526834,102.8344539,109.9435373,114.0021694,113.0115729,122.049716,119.1511878,126.5957431,117.1550872,97.52846083,89.8016277,1.971891743,2.31333847,2.081936852,1.349047279,1.248562212,1.112880166,1.559109367,1.09553847,1.526265963,1.086511411,-0.20412,-0.07034,11.1279,0.58261,-0.42155,-0.26544,-0.07094,-0.62045,0.68593,-0.70304,-0.70483,0.82651,-0.35657,-0.53904,0.27708,-0.66556,0.27793,0.28699,0.25703,-0.48211,-0.777,-522.158,195.0986,126.6283,131.218,127.7937,24.479,-46.4523,129.4329,23.8814,169.4159,214.1659,30.5047,-69.504,32.5132,30.08,27.7292,153.1788,168.3314,4.84,1.56,6.01,2.97,1.5,2.03,1649.46,605.9405,1753.37,837.6724,2849.16,46.3741,4.06,1.85,3.12,2.71,1.03,1.9,2,1,1,39,16.8,61.2,50.4,27.6,366.89,345.62,40.961,1.54,-0.25805,-0.10973,0,6.15825,0.61168,123.13,54.677,1.35,0.69974,4.3093,-0.25443,-0.05436,1.15223,1.406029791,1.406432386,1.559021459,60.8212,61.115,61.2353,82.7487,-0.38986,-0.20234,-0.20275,304.57,281.76,33.976,1.47,1.78781,0.89525,0.69034,14.8576,-0.19038,-0.02356,136.53,98.77,66.378,1.32,0.76466,4.5053,0.40063,0.36793,-0.18794,-0.07871,7.5468,96.82,66.16,40.159,1.22,20,1.5,1.5,12,80,13.63,92
